id,level1_state0_dur,level1_state1_dur,level1_state2_dur,level2_state0_dur,level2_state1_dur,level2_state2_dur,level3_state0_dur,level3_state1_dur,level3_state2_dur,level4_state0_dur,level4_state1_dur,level4_state2_dur,level5_state0_dur,level5_state1_dur,level5_state2_dur,level6_state0_dur,level6_state1_dur,level6_state2_dur,level7_state0_dur,level7_state1_dur,level7_state2_dur,level8_state0_dur,level8_state1_dur,level8_state2_dur,level9_state0_dur,level9_state1_dur,level9_state2_dur,level10_state0_dur,level10_state1_dur,level10_state2_dur,level11_state0_dur,level11_state1_dur,level11_state2_dur
12174,6264,0,7991,6344,0,10994,9533,0,7991,18360,9954,7991,19004,9690,7991,17929,9969,7991,6583,0,7991,8798,7963,7992,10301,7810,7852,9997,7825,7741,10066,0,7977
12175,6264,0,7992,6346,0,10999,9506,0,7797,18361,9941,7992,19334,9912,7991,18038,9994,7990,6582,0,7990,9368,7992,7992,10536,7986,7991,10537,7853,7991,10189,0,7991
12176,6265,0,7922,6279,0,10998,9535,0,7991,18428,9996,7991,19331,9997,7991,18039,9996,7796,6580,0,7991,9364,7991,7990,10537,7991,7991,10329,7964,7935,10189,0,7991
12177,6264,0,7991,6344,0,10998,9534,0,7992,18428,9997,7991,19329,9996,7991,18040,9997,7991,6580,0,7991,9369,7991,7992,10536,7992,7991,10344,7991,7991,10189,0,7991
12178,6264,0,7992,6344,0,10998,19295,0,7991,18427,9997,7992,19333,9996,7993,18040,9996,7991,6579,0,7992,9368,7990,7991,10468,7978,7992,10538,7991,7991,10190,0,7992
12181,6261,0,7992,6342,0,10992,9534,0,7909,18342,9996,7991,19322,9996,7991,18037,9995,7991,6582,0,7991,9370,7992,7992,10535,7990,7991,10538,7990,7990,10190,0,7991
12183,6265,0,7991,6343,0,10999,9535,0,7992,18426,9997,7991,19330,9996,7991,18040,9997,7990,6526,0,7977,9366,7992,7992,10537,7991,7992,10539,7992,7991,10190,0,7992
12184,6265,0,7991,6345,0,10998,9535,0,7964,18274,9996,7991,19332,9996,7992,17959,9940,7992,6583,0,7991,9369,7992,7991,9811,7991,7365,10385,7992,7991,10190,0,7992
12185,6264,0,7991,6341,0,10998,9535,0,7991,18429,9996,7992,19327,9998,7991,18040,9996,7990,6583,0,7992,9369,7992,7992,10536,7991,7992,10538,7991,7991,10189,0,7992
12192,6264,0,7990,6342,0,10998,9533,0,7991,18423,9997,7992,19331,9995,7991,18039,9995,7991,6578,0,7991,9354,7992,7992,10537,7991,7992,10440,7935,7991,10104,0,7949
12198,6264,0,7991,6344,0,10998,9535,0,7991,18425,9996,7991,19332,9994,7992,18040,9996,7991,6530,0,7992,9368,7991,7922,10536,7991,7991,10535,7991,7992,10189,0,7991
12203,6264,0,7991,6342,0,10998,9535,0,7991,18425,9996,7991,19334,9997,7992,17901,9954,7963,6566,0,7977,9340,7894,7866,10468,7964,7991,10469,7963,7992,10189,0,7978
12208,6264,0,7992,6344,0,10999,9534,0,7992,18430,9995,7991,19331,9997,7991,18028,9997,7991,6544,0,7991,9354,7992,7991,10537,7991,7992,10537,7991,7992,10189,0,7991
12210,6208,0,7810,6154,0,10999,9481,0,7991,18424,9995,7853,19308,9995,7993,18039,9996,7991,6580,0,7992,9367,7991,7991,10537,7991,7991,10371,7991,7991,10188,0,7991
12216,6265,0,7991,6342,0,10999,9535,0,7977,18402,9997,7992,19200,9940,7992,18040,9996,7991,6583,0,7992,9369,7992,7991,10536,7991,7992,10536,7991,7987,10190,0,7992
12217,6265,0,7991,6345,0,10999,9535,0,7992,18427,9996,7991,19327,9997,7991,18040,9996,7991,6580,0,7992,9366,7992,7992,10538,7992,7992,10539,7991,7991,10190,0,7992
12225,6275,0,7986,6356,0,10993,9532,0,8000,18424,9999,7999,19352,9986,7999,18051,9985,7999,6580,0,7986,9360,8000,8000,10550,8000,8000,10374,7985,8000,10205,0,8000
12226,6263,0,8000,6343,0,10996,9537,0,7987,18411,10000,7999,19353,9986,7985,18066,9998,8001,6579,0,8000,9387,8000,8000,10566,8000,8000,10499,7999,7930,10193,0,7999
12227,6263,0,7999,6359,0,11000,9538,0,8000,18424,9986,7986,19355,10000,8000,18068,9999,7999,6581,0,8000,9373,7999,8000,10539,8000,8000,10568,7999,7986,10193,0,7999
12229,6250,0,7992,6345,0,10999,9535,0,7991,18431,9997,7991,19221,9996,7991,17973,9913,7866,6585,0,7992,9230,7963,7880,10536,7992,7991,10428,7991,7991,10189,0,7992
12230,3174,0,6948,6346,0,10999,9534,0,7993,18425,9996,7992,19332,9996,7991,18041,9995,7991,6582,0,7992,9367,7992,7854,10538,7991,7991,10538,7992,7991,10189,0,7991
12231,6263,0,7992,6346,0,10993,9534,0,8659,18430,9996,7990,19334,9996,7992,18042,9996,7991,6584,0,7991,9327,7950,7992,10536,7991,7992,10495,7935,7991,10190,0,7990
12232,6264,0,7991,6344,0,10998,9533,0,7991,18426,9998,7985,19329,9996,7991,18036,9997,7991,6581,0,7991,9368,7991,7991,10537,7992,7991,10537,7992,7991,10188,0,7991
12233,6265,0,7991,6346,0,10999,9535,0,7991,18427,9996,7992,19224,9898,7991,18039,9997,7991,6580,0,7991,9369,7991,7991,10538,7991,7991,10538,7991,7908,10178,0,7991
12239,6264,0,7992,6343,0,10993,9535,0,7991,18428,9996,7991,19342,9998,7991,18039,9997,7991,6583,0,7991,9372,7991,7992,10534,7991,7992,10537,7991,7992,10188,0,7991
12240,6264,0,7992,6345,0,10998,9535,0,7991,18428,9997,7992,19329,9996,7991,18039,9996,7950,6517,0,7992,9367,7992,7993,10537,7991,7991,10538,7992,7991,10186,0,7991
12241,6264,0,7991,6344,0,10999,9534,0,7991,18426,9995,7991,19330,9997,7991,18040,9994,7992,6582,0,7991,9367,7991,7992,10538,7991,7991,10536,7992,7991,10188,0,7991
12242,6265,0,7992,6346,0,10998,9535,0,7992,18427,9997,7991,19335,9996,7992,18040,9996,7991,6582,0,7991,9368,7991,7990,10538,7992,7991,10539,7991,7991,10189,0,7991
12243,6265,0,7992,6346,0,10999,9534,0,7991,18429,9996,7992,19332,9996,7992,18039,9996,7991,6584,0,7991,9370,7992,7992,10535,7991,7991,10538,7991,7991,10188,0,7992
12244,6264,0,7991,6346,0,10998,9535,0,7991,18431,9997,7992,19334,9996,7992,18041,9995,7991,6582,0,7991,9368,7992,7992,10537,7991,7991,10538,7992,7991,10189,0,7992
12245,6265,0,7992,6345,0,10998,9535,0,7992,18429,9996,7991,19303,9899,7992,18040,9995,7992,6581,0,7991,9368,7991,7991,10536,7992,7991,10385,7991,7992,10187,0,7991
12246,6264,0,7992,6347,0,10998,9534,0,7992,18429,9996,7992,19335,9996,7991,18040,9995,7992,6583,0,7991,9368,7991,7991,10538,7992,7991,10538,7991,7991,10189,0,7991
12252,6264,0,7991,6346,0,10994,9532,0,7991,18165,9829,6724,19331,9997,7991,18041,9996,7991,6584,0,7991,9367,7991,7992,10439,7824,7990,10538,7992,7991,10188,0,7992
12254,6250,0,8000,6353,0,10992,9553,0,7999,18439,9999,7999,19067,9889,8000,17900,9973,8000,6581,0,7999,9374,8000,8000,10531,8000,7987,10540,8000,7999,10192,0,7999
12255,6263,0,7992,6334,0,10999,9534,0,7991,18424,9996,7991,19325,9996,7991,18039,9996,7991,6581,0,7992,9368,7992,7992,10532,7991,7991,10538,7991,7991,10188,0,7992
12257,6264,0,7992,6343,0,10994,9532,0,7991,18426,9996,7992,19304,9954,7992,18037,9996,7992,6584,0,7991,9367,7992,7991,10536,7992,7992,10537,7991,7992,10189,0,7991
12258,6265,0,7991,6343,0,11000,9535,0,7991,18384,9941,7992,19327,9996,7991,18037,9996,7992,6579,0,7991,9368,7991,7991,10508,7950,7991,10539,7991,7992,10189,0,7990
12260,6264,0,7993,6339,0,10999,9534,0,7991,18330,9953,7992,19245,9983,7990,18039,9996,7991,6582,0,7991,9368,7992,7993,10535,7991,7992,10539,7992,7992,10189,0,7992
12261,6264,0,7991,6336,0,10999,9534,0,7990,18424,9996,7991,19325,9996,7991,18040,9996,7950,6543,0,7991,9367,7992,7990,10534,7991,7991,10538,7991,7992,10076,0,7991
12262,6264,0,7991,6340,0,10998,9535,0,7991,18422,9995,7991,19327,9996,7992,18042,9996,7992,6582,0,7992,9367,7991,7992,10535,7992,7991,10538,7991,7991,10187,0,7990
12267,6264,0,7991,6345,0,10999,9534,0,7992,18423,9998,7992,19328,9995,7991,18039,9996,7991,6579,0,7992,9368,7992,7991,10520,7951,7991,10539,7991,7992,10189,0,7990
12268,6265,0,7977,6251,0,10985,9481,0,7991,18428,9996,7992,19326,9997,7992,18040,9996,7992,6583,0,7992,9368,7991,7991,10536,7992,7992,10524,7922,7991,10189,0,7992
12272,6265,0,7991,6329,0,10999,9534,0,7992,18420,9996,7991,19328,9996,7992,18029,9858,7991,6577,0,7992,9366,7991,7992,10535,7992,7992,10538,7990,7991,10190,0,7990
12273,6265,0,7992,6341,0,10999,9535,0,7992,18400,9926,7992,19327,9995,7990,17917,9983,7922,6488,0,7991,9049,7977,7839,10439,7783,7991,10539,7991,7991,10189,0,7991
12275,6264,0,7991,6340,0,10999,9533,0,7991,18426,9996,7989,19078,9996,7985,17524,9871,7991,6580,0,7992,9368,7992,7991,10529,7991,7992,10538,7992,7991,10188,0,7992
12276,6265,0,7991,6340,0,10999,9533,0,7991,18421,9996,7991,19321,9996,7991,18038,9996,7991,6582,0,7992,9354,7991,7991,10506,7839,7992,10535,7991,7991,10188,0,7991
12277,6266,0,7991,6341,0,10998,9535,0,7991,18421,9996,7992,19248,9997,7992,18041,9996,7992,6582,0,7992,9299,7908,7977,10455,7992,7991,10537,7991,7991,10190,0,7992
12279,6237,0,7879,6341,0,10999,9534,0,7992,18428,9996,7992,19245,9759,7992,17931,9857,7853,6460,0,7992,9368,7991,7992,10535,7990,7990,10539,7991,7991,10188,0,7992
12281,6265,0,7993,6343,0,10999,9535,0,7991,18425,9996,7992,19277,9941,7991,18039,9996,7991,6582,0,7993,9355,7991,7991,10534,7990,7993,10538,7990,7992,10188,0,7992
12284,6267,0,7991,6337,0,10998,9534,0,7990,18421,9997,7991,19326,9995,7992,18041,9996,7992,6582,0,7991,9367,7991,7992,10534,7993,7991,10538,7992,7992,10189,0,7991
12285,6264,0,7991,6344,0,10999,9531,0,7991,18427,9995,7991,19326,9996,7991,18040,9997,7990,6582,0,7991,9354,7991,7990,10532,7992,7992,10538,7991,7992,10190,0,7991
12289,6262,0,7999,6343,0,10994,9538,0,7999,18314,9999,7653,19341,9986,8000,18066,9986,7957,6458,0,8000,9371,8000,8000,10550,8000,7999,10555,8000,7999,10205,0,8000
12290,6264,0,7991,6345,0,10994,9536,0,7991,18417,9898,7991,19333,9996,7992,18042,9899,7992,6584,0,7991,9368,7991,7992,10536,7991,7991,17165,7990,7991,10107,0,7991
12293,6264,0,7991,6346,0,10993,9535,0,7991,18427,9996,7991,19334,9998,7991,18041,9996,7991,6581,0,7992,9368,7991,7991,10498,7936,7992,10538,7992,7991,10189,0,7992
12294,6265,0,7991,6342,0,10999,9533,0,7991,18426,9995,7991,19325,9994,7991,18036,9996,7991,6579,0,7991,9353,7991,7992,10534,7992,7990,10536,7992,7992,10189,0,7991
12295,6209,0,7999,6344,0,10994,9536,0,7945,18343,9999,7999,19367,9987,7999,18052,9999,7999,6595,0,7985,9385,7999,8000,10550,7999,8000,10501,7943,8000,10205,0,7999
12296,6246,0,7977,6251,0,10991,9534,0,7992,18425,9996,7992,19328,9997,7992,18040,9996,7991,6582,0,7991,9369,7991,7991,10536,7991,7992,10538,7991,7990,10189,0,7992
12297,6264,0,7992,6345,0,10998,9530,0,7992,18428,9996,7991,19334,9996,7991,18038,9996,7991,6575,0,7991,9353,7991,7990,10539,7991,7991,10538,7992,7992,10189,0,7992
12298,6264,0,7990,6344,0,10999,9532,0,7991,18427,9995,7991,19335,9996,7977,17932,9997,7992,6523,0,7908,9243,7991,7991,10497,7769,7991,10399,7908,7964,10179,0,7991
12299,6265,0,7991,6344,0,10998,9536,0,7991,18430,9996,7991,19323,9997,7992,18040,9996,7992,6583,0,7991,9368,7991,7990,10534,7992,7992,10537,7991,7991,10189,0,7990
12301,6207,0,7963,6345,0,10994,9531,0,7992,18367,9955,7991,19246,9968,7991,18037,9995,7992,6524,0,7908,9272,7977,7991,10539,7992,7991,10454,7935,7866,10189,0,7991
12302,6265,0,7991,6345,0,10985,9454,0,7991,18428,9997,7991,19346,9994,7992,18040,9997,7991,6585,0,7992,9368,7991,7990,10535,7991,7991,10539,7991,7991,10190,0,7991
12303,6264,0,7991,6313,0,10957,9534,0,7991,18421,9926,7992,19327,9996,7991,18040,9996,7991,6583,0,7992,9368,7991,7991,10533,7991,7992,10537,7991,7992,10189,0,7992
12304,6265,0,7699,6125,0,10990,9535,0,7991,18426,9996,7991,19331,9996,7992,18042,9996,7991,6583,0,7991,9369,7991,7990,10536,7991,7992,10538,7991,7992,10189,0,7991
12307,6264,0,7991,6346,0,10998,9534,0,7992,18426,9997,7991,19334,9886,7993,17972,9967,7991,6581,0,7991,9369,7992,7991,10539,7992,7992,10536,7991,7992,10189,0,7991
12308,6264,0,7992,6345,0,10999,9537,0,7992,18427,9997,7991,19331,9995,7992,18043,9995,7991,6584,0,7992,9368,7991,7991,10536,7992,7991,10538,7991,7990,10189,0,7991
12309,6276,0,8000,6344,0,10995,9540,0,8000,18426,9958,8000,19352,10000,7987,17453,9679,7958,6595,0,7541,8333,7542,7360,9112,7152,7846,7207,5930,6249,6819,0,7639
12310,4748,0,7992,6346,0,10998,9534,0,7991,18424,9995,7991,19335,9997,7993,18040,9996,7992,6582,0,7992,9368,7963,7991,10537,7991,7992,10538,7992,7991,10189,0,7992
12313,5721,0,8000,6356,0,10992,9550,0,7999,18453,9986,8000,19365,9998,6833,17512,9999,7999,6595,0,7999,9373,8000,7999,10565,7999,7999,10554,8000,8000,10204,0,8000
12315,6265,0,7992,6346,0,10998,9534,0,7991,18426,9996,7992,19333,9996,7991,18041,9998,7991,6581,0,7991,9368,7991,7990,10537,7991,7991,10539,7991,7992,10189,0,7991
12317,5666,0,7991,6345,0,10999,9535,0,7991,18318,9995,7992,19330,9996,7991,18039,9994,7991,6584,0,7991,9368,7991,7991,10534,7992,7991,10538,7991,7992,10189,0,7992
12318,6264,0,7991,6343,0,10992,9533,0,7991,18429,9996,7991,18584,9424,7992,18037,9996,7282,5820,0,7991,9368,7992,7991,10440,7963,7993,10537,7991,7977,10136,0,7991
12321,6264,0,7991,6344,0,10999,9535,0,7991,18428,9997,7992,19330,9995,7991,18036,9996,7991,6582,0,7992,9369,7991,7991,10534,7992,7991,10538,7991,7991,10189,0,7992
12326,6263,0,7992,6344,0,10992,9534,0,7991,18427,9995,7991,19327,9996,7991,18038,9997,7992,6583,0,7991,9367,7992,7992,10533,7991,7991,10538,7991,7991,10188,0,7992
12327,4567,0,7991,6345,0,10999,9534,0,7991,18344,9996,7991,19335,9996,7992,18041,9996,7991,6582,0,7992,9368,7991,7991,10539,7991,7991,10539,7992,7992,10189,0,7992
12329,6250,0,8000,6356,0,10963,9499,0,7999,18312,9985,8000,19351,9999,8000,18008,9942,8000,6581,0,8000,9386,8000,7999,10468,7972,7999,10150,8000,7929,10164,0,7930
12330,6264,0,7992,6345,0,10999,9535,0,7992,18428,9996,7991,19330,9996,7991,18041,9997,7992,6584,0,7992,9368,7992,7991,10535,7992,7992,10538,7991,7992,10189,0,7991
12331,6264,0,7936,6321,0,10999,9506,0,7963,18388,9983,7991,19330,9995,7991,18036,9996,7992,6579,0,7991,9368,7991,7991,10535,7991,7991,10539,7992,7992,10188,0,7991
12332,6265,0,7992,6346,0,10998,9535,0,7992,18426,9996,7992,19334,9996,7991,18040,9996,7866,6581,0,7936,9285,7991,7990,10539,7991,7991,10537,7992,7992,10188,0,7991
12339,6250,0,8000,6340,0,10993,9537,0,8000,18354,9972,7847,19351,9984,7972,17869,9986,7999,6591,0,8000,9303,7876,7999,10538,7985,7999,10540,8001,7999,10125,0,7999
12340,6265,0,7990,6344,0,10999,9536,0,7992,18420,9995,7991,19324,9996,7992,18037,9996,7991,6582,0,7992,9369,7991,7991,10533,7993,7991,10467,7977,7992,10190,0,7992
12345,6264,0,7993,6338,0,10999,9533,0,7992,18427,9995,7992,19324,9996,7990,18052,9996,7992,6579,0,7990,9368,7991,7991,10533,7991,7991,10538,7992,7992,10187,0,7991
12347,6264,0,7993,6341,0,10998,9533,0,7991,18424,9996,7991,19318,9997,7991,18035,9997,7991,6578,0,7992,9367,7990,7992,10534,7992,7993,10537,7992,7991,10187,0,7992
12351,6265,0,7977,6238,0,10999,9534,0,7991,18427,9997,7992,19327,9996,7992,18037,9995,7991,6582,0,7993,9368,7991,7991,10534,7992,7977,10538,7991,7992,10185,0,7991
12352,6264,0,8000,6355,0,10993,9540,0,7999,18439,10000,8000,19338,9999,7986,18064,10000,7999,6591,0,8000,9359,7999,8000,10550,7999,7987,10554,8000,8000,10192,0,7999
12361,6282,0,7998,6343,0,10992,9543,0,7997,18557,9390,7875,19340,9980,7997,18036,9980,7997,6593,0,35861,7452,7996,7998,10545,7997,7996,10547,7996,7997,10185,0,7997
12362,6264,0,7991,6346,0,10992,9534,0,7991,18428,9995,7991,19332,9996,7991,18040,9997,7992,6584,0,7991,9368,7991,7990,10537,7992,7991,10537,7992,7992,10190,0,7991
12366,6264,0,7991,6345,0,10992,9535,0,7992,18426,9997,7991,19333,9996,7991,18041,9997,7992,6582,0,7991,9368,7991,7991,10537,7991,7991,10537,7992,7992,10188,0,7991
12367,6264,0,7991,6346,0,10998,9535,0,7991,18424,9996,7991,19328,9996,7991,18042,9996,7991,6582,0,7991,9368,7991,7992,10537,7991,7992,10539,7991,7991,10064,0,7991
12370,6264,0,7992,6342,0,10999,9534,0,7991,18425,9997,7991,19313,9996,7838,18040,9997,7991,6540,0,7881,9370,7991,7992,10535,7991,7991,10538,7992,7991,10188,0,7992
12372,6263,0,7992,6345,0,10995,9534,0,7992,18429,9995,7992,19334,9996,7991,18039,9998,7990,6584,0,7991,9355,7991,7991,10536,7992,7991,10538,7991,7990,10190,0,7992
12374,6247,0,7992,6342,0,10992,9534,0,7992,18430,9996,7991,19332,9996,7991,18037,9997,7990,6584,0,7991,9368,7991,7991,10536,7990,7993,10537,7991,7991,10189,0,7993
12427,6253,0,7992,6342,0,10992,9534,0,7992,18428,9997,7992,19331,9996,7991,18039,9996,7991,6582,0,7993,9368,7991,7991,10534,7991,7991,10538,7991,7991,10189,0,7992
12453,6264,0,7991,6345,0,11003,9547,0,7992,18429,9995,7992,19288,9941,7991,18026,9843,7990,6584,0,7993,9368,7992,7991,10535,7992,7991,10534,7991,7991,10190,0,7991
12455,6264,0,7990,6346,0,10999,9533,0,7991,18427,9997,7991,19331,9996,7991,18040,9996,7992,6584,0,7991,9369,7992,7991,10534,7993,7992,10539,7992,7992,10189,0,7991
12456,5137,0,7712,6107,0,10942,9535,0,7964,18263,9941,7991,19307,9968,7990,18040,9996,7921,6098,0,7532,9313,7991,7992,10535,7986,7991,10538,7992,7992,10189,0,7992
12460,6265,0,7991,6337,0,10999,9534,0,7992,18424,9995,7991,19328,9997,7991,18039,9997,7990,6582,0,7991,9369,7991,7992,10477,7853,7991,10538,7992,7991,10189,0,7991
12462,6264,0,7991,6339,0,11000,9533,0,7992,18425,9997,7990,19321,9996,7992,18039,9997,7991,5802,0,7936,9366,7992,7992,10532,7992,7990,10536,7991,7991,10187,0,7992
12463,6222,0,7991,6345,0,10999,9534,0,7991,18422,9996,7991,19273,9940,7992,18053,9997,7992,6583,0,7992,9365,7989,7991,10536,7992,7946,10496,7991,7992,10190,0,7990
12530,6252,0,7991,6342,0,10991,9534,0,7991,18427,9996,7991,19329,9997,7992,18039,9996,7991,6582,0,7991,9369,7990,7991,10536,7992,7991,10538,7992,7992,10188,0,7991
12531,6264,0,7991,6343,0,10998,9532,0,7992,18429,9996,7990,19269,9730,7991,17968,9913,7992,6580,0,7992,9367,7991,7991,10465,7839,7993,10287,7907,7991,10187,0,7992
12532,6252,0,7992,6340,0,10992,9533,0,7992,18424,9995,7992,19329,9996,7991,17958,9955,7991,6582,0,7991,9243,7964,7993,10536,7991,7700,10497,7992,7992,10188,0,7992
12533,6265,0,7991,6340,0,11000,9535,0,7991,18426,9997,7991,19325,9997,7988,18041,9996,7950,6488,0,7991,9368,7990,7991,10522,7866,7991,10537,7992,7992,10185,0,7991
12534,6264,0,7992,6337,0,10998,9534,0,7992,18426,9997,7991,19325,9996,7991,18039,9996,7991,6581,0,7990,9367,7991,7992,10535,7991,7992,10538,7992,7991,10186,0,7992
12535,6265,0,7990,6343,0,10999,9534,0,7992,18425,9996,7991,19330,9997,7991,18040,9995,7992,6580,0,7992,9368,7991,7991,10534,7992,7992,10538,7991,7895,10182,0,7991
12538,6264,0,7991,6342,0,10999,9536,0,7992,18423,9996,7991,19325,9996,7991,18038,9997,7991,6579,0,7992,9354,7991,7990,10527,7991,7991,10536,7990,7991,10187,0,7991
12539,6264,0,7992,6340,0,10998,9534,0,7992,18426,9996,7881,19289,9997,7992,18041,9996,7991,6581,0,7990,9368,7992,7992,10534,7991,7991,10535,7992,7991,10185,0,7950
12541,6255,0,7990,6341,0,10992,9529,0,7992,18424,9996,7991,19328,9997,7950,17821,9981,7991,6583,0,7992,9368,7880,7991,10535,7991,7992,10537,7990,7991,10186,0,7991
12542,6264,0,7991,6340,0,10999,9533,0,7991,18219,9927,7993,19229,9802,7991,18052,9997,7991,6578,0,7991,9367,7991,7991,10528,7992,7991,10510,7991,7951,10132,0,7950
12544,6265,0,7990,6339,0,10999,9530,0,7992,18419,9996,7991,19330,9996,7992,18042,9996,7991,6582,0,7992,9368,7991,7991,10534,7992,7991,10538,7992,7991,10189,0,7990
12547,6253,0,7990,6341,0,10992,9535,0,7991,18328,9940,7991,19326,9996,7991,17780,9829,7992,6581,0,7991,9368,7991,7991,10536,7991,7991,10539,7992,7991,10187,0,7990
12548,5863,0,7991,6344,0,10998,9535,0,7991,18232,9816,7963,19175,9926,7992,18039,9996,7991,6582,0,7992,9367,7991,7992,10495,7992,7852,10427,7768,7991,10190,0,7992
12549,6264,0,7993,6341,0,10999,9535,0,7990,18426,9995,7993,19330,9996,7991,18038,9996,7992,6581,0,7893,9355,7991,7992,10536,7991,7992,10539,7990,7907,10187,0,7991
12551,6265,0,7992,6343,0,10998,9534,0,7992,18425,9997,7992,19326,9996,7991,18039,9997,7991,6582,0,7991,9368,7991,7991,10535,7991,7991,10539,7992,7992,10186,0,7991
12553,6264,0,7992,6342,0,10999,9530,0,7992,18424,9995,7991,19327,9996,7991,25432,9995,7992,6582,0,7991,9368,7992,7991,10538,7991,7990,10539,7991,7992,10186,0,7992
12556,6251,0,8000,6341,0,10992,9539,0,7999,18444,10000,7986,19338,9999,7999,18051,9989,7999,6581,0,7999,9373,7999,8000,10551,8000,7999,10553,8000,7998,10205,0,7999
12561,6254,0,7990,6344,0,10991,9535,0,7992,18426,9995,7921,19263,9884,7992,18038,9998,7908,6516,0,7991,9286,7907,7991,10533,7992,7992,10538,7991,7992,10189,0,7936
12562,5457,0,7059,6335,0,10999,9408,0,7684,18362,9760,7991,19323,9998,640,16540,8562,7992,6579,0,7740,8589,7991,7992,10532,7991,7992,10510,7741,7866,10093,0,7993
12565,6182,0,7992,6341,0,11000,9534,0,7990,18418,9997,7978,19233,9912,7990,18039,9940,7992,6581,0,7991,9367,7991,7991,10536,7992,7991,10289,7950,7979,10187,0,7935
12572,6246,0,7991,6340,0,10992,9534,0,7991,18384,9924,7992,19246,9995,7991,18040,9995,7991,6581,0,7989,9368,7991,7991,10534,7990,7993,10538,7991,7992,10190,0,7992
12573,6264,0,7991,6341,0,10998,9535,0,7992,18423,9996,7992,19328,9997,7992,18036,9996,7990,6582,0,7991,9354,7992,7990,10532,7992,7992,10537,7991,7991,10187,0,7992
12574,51400,0,7991,6343,0,11000,9533,0,7991,18425,9996,7995,19324,9996,7992,18040,9996,7993,6580,0,7991,9368,7991,7935,10371,7992,7992,10539,7991,7993,10189,0,7824
12575,6265,0,7990,6344,0,10999,9534,0,7992,18426,9997,7991,19321,9856,7992,18040,9995,7992,6579,0,7992,9368,7991,7991,10534,7992,7992,10537,7991,7992,10188,0,7991
12576,6265,0,7991,6341,0,10998,9534,0,7991,18422,9997,7991,19326,9997,7991,18041,9997,7992,6583,0,7991,9368,7991,7991,10533,7993,7991,10537,7991,7950,10094,0,7992
12578,6264,0,7990,6339,0,10999,9534,0,7991,18426,9996,7992,19327,9996,7992,18039,9996,7993,6577,0,7990,9368,7992,7992,10530,7992,7990,10539,7991,7991,10188,0,7991
12581,6264,0,7992,6344,0,10999,9533,0,7978,18360,9996,7991,19329,9996,7990,18029,9913,7992,6580,0,7990,9368,7991,7991,10521,7880,7991,10469,7978,7992,10175,0,7950
12606,6258,0,7999,6354,0,10990,9534,0,8000,18449,10000,7999,19336,9985,8000,18065,9986,7999,6591,0,8000,9386,7986,8000,10536,7999,8000,10567,8000,8000,10205,0,7999
12607,6264,0,7992,6338,0,10998,9534,0,7991,18425,9996,7992,19325,9997,7992,18037,9996,7991,6582,0,7992,9366,7992,7992,10530,7991,7991,10537,7992,7991,10188,0,7993
12608,6265,0,7991,6340,0,11000,9534,0,7991,18402,9955,7990,19327,9997,7992,18039,9996,7993,6576,0,7992,9367,7991,7991,10532,7991,7991,10540,7991,7992,10187,0,7991
12609,6264,0,7992,6344,0,10998,9533,0,7992,18388,9968,7992,19307,9927,7991,18037,9997,7991,6581,0,7991,9369,7992,7991,10536,7990,7990,10537,7992,7992,10188,0,7992
12610,6265,0,7991,6343,0,10998,9530,0,7992,18421,9997,7991,19328,9997,7991,18035,9996,7991,6582,0,7992,9368,7991,7992,10537,7992,7992,10538,7991,7991,10189,0,7992
12612,6253,0,7992,6342,0,10991,9534,0,7991,18430,9996,7991,19325,9996,7991,18039,9997,7991,6582,0,7992,9369,7992,7991,10529,7990,7992,10538,7991,7991,10189,0,7992
12613,6253,0,7990,6343,0,10991,9535,0,7991,18426,9995,7991,19330,9996,7992,18039,9995,7992,6582,0,7992,9367,7991,7990,10534,7992,7991,10537,7991,7992,10189,0,7991
12618,6253,0,7990,6343,0,10963,9535,0,7990,18421,16248,7991,19267,9939,7991,18041,9996,7992,6578,0,7894,9048,7991,7992,10537,7991,7991,10511,7992,7866,10188,0,7991
